250, 11040, 1, 0, 0
350, 5000, 1, 0, 0
450, 2760, 1, 0, 0
550, 3880, 1, 0, 0
650, 3880, 1, 0, 0
749, 3919, 1, 0, 0
849, 3880, 1, 0, 0
950, 1120, 1, 0, 0
1050, 3880, 1, 0, 0
1150, 3840, 1, 0, 0
1249, 1898, 1, 0, 0
1349, 3880, 1, 0, 0
1449, 7760, 1, 0, 0
1549, 7840, 1, 0, 0
1649, 11600, 1, 0, 0
1749, 7800, 1, 0, 0
1849, 4800, 1, 0, 0
1950, 7800, 1, 0, 0
2050, 7760, 1, 0, 0
2150, 10640, 1, 0, 0
2249, 11717, 1, 0, 0
2349, 8400, 1, 0, 0
2449, 11000, 1, 0, 0
2549, 7760, 1, 0, 0
2649, 7760, 1, 0, 0
2749, 7760, 1, 0, 0
2849, 7760, 1, 0, 0
2949, 7800, 1, 0, 0
3050, 3880, 1, 0, 0
3150, 3920, 1, 0, 0
3249, 2868, 1, 0, 0
3349, 3880, 1, 0, 0
3449, 1040, 1, 0, 0
3549, 2840, 1, 0, 0
3649, 3880, 1, 0, 0
3749, 1040, 1, 0, 0
3850, 3920, 1, 0, 0
3950, 3240, 1, 0, 0
4050, 3920, 1, 0, 0
4150, 7760, 1, 0, 0
4249, 10666, 1, 0, 0
4349, 7760, 1, 0, 0
4449, 7760, 1, 0, 0
4549, 10920, 1, 0, 0
4649, 9600, 1, 0, 0
4749, 11760, 1, 0, 0
4850, 12040, 1, 0, 0
4950, 11760, 1, 0, 0
5050, 8600, 1, 0, 0
5150, 11600, 1, 0, 0
5249, 11676, 1, 0, 0
5349, 11800, 1, 0, 0
5449, 7920, 1, 0, 0
5549, 8600, 1, 0, 0
5649, 17360, 1, 0, 0
5749, 11640, 1, 0, 0
5849, 8880, 1, 0, 0
5950, 7800, 1, 0, 0
6050, 11640, 1, 0, 0
6150, 3880, 1, 0, 0
6249, 2828, 1, 0, 0
6349, 3720, 1, 0, 0
6449, 1280, 1, 0, 0
6549, 2760, 1, 0, 0
6649, 3880, 1, 0, 0
6749, 1120, 1, 0, 0
6850, 3880, 1, 0, 0
6950, 2800, 1, 0, 0
7050, 3880, 1, 0, 0
7150, 7840, 1, 0, 0
7249, 9454, 1, 0, 0
7349, 15440, 1, 0, 0
7449, 8040, 1, 0, 0
7549, 12120, 1, 0, 0
7650, 10880, 1, 0, 0
7749, 8606, 1, 0, 0
7849, 10880, 1, 0, 0
7949, 8800, 1, 0, 0
8049, 10560, 1, 0, 0
8149, 11600, 1, 0, 0
8249, 7880, 1, 0, 0
8349, 11680, 1, 0, 0
8449, 11640, 1, 0, 0
8549, 11640, 1, 0, 0
8649, 15520, 1, 0, 0
8750, 9320, 1, 0, 0
8850, 13840, 1, 0, 0
8950, 7800, 1, 0, 0
9050, 11680, 1, 0, 0
9150, 11640, 1, 0, 0
9249, 3919, 1, 0, 0
9349, 3880, 1, 0, 0
9449, 3880, 1, 0, 0
9549, 3880, 1, 0, 0
9650, 3880, 1, 0, 0
9749, 646, 1, 0, 0
9849, 7120, 1, 0, 0
9949, 9800, 1, 0, 0
10049, 7760, 1, 0, 0
10149, 11160, 1, 0, 0
10249, 8720, 1, 0, 0
10349, 8000, 1, 0, 0
10449, 8000, 1, 0, 0
10549, 11600, 1, 0, 0
10650, 7760, 1, 0, 0
10749, 7919, 1, 0, 0
10849, 11680, 1, 0, 0
10949, 7760, 1, 0, 0
11049, 10240, 1, 0, 0
11149, 10400, 1, 0, 0
11249, 10240, 1, 0, 0
11349, 7720, 1, 0, 0
11449, 9280, 1, 0, 0
11549, 8560, 1, 0, 0
11649, 9480, 1, 0, 0
11749, 8000, 1, 0, 0
11850, 7440, 1, 0, 0
11950, 7760, 1, 0, 0
12050, 5040, 1, 0, 0
12150, 8200, 1, 0, 0
12249, 7959, 1, 0, 0
12349, 6240, 1, 0, 0
12449, 1560, 1, 0, 0
12549, 2320, 1, 0, 0
12649, 3880, 1, 0, 0
12750, 2080, 1, 0, 0
12850, 3880, 1, 0, 0
12950, 3880, 1, 0, 0
13050, 1840, 1, 0, 0
13150, 3880, 1, 0, 0
13249, 3919, 1, 0, 0
13349, 2040, 1, 0, 0
13449, 11720, 1, 0, 0
13549, 11720, 1, 0, 0
13649, 11680, 1, 0, 0
13750, 12520, 1, 0, 0
13850, 10760, 1, 0, 0
13950, 11920, 1, 0, 0
14050, 9080, 1, 0, 0
14150, 10360, 1, 0, 0
14249, 7838, 1, 0, 0
14349, 7760, 1, 0, 0
14449, 12920, 1, 0, 0
14549, 9120, 1, 0, 0
14649, 7760, 1, 0, 0
14750, 15200, 1, 0, 0
14850, 11600, 1, 0, 0
